AGFG1
AGFG2
AGGF1
AGK
AGPAT1
AGPAT3
AGPAT4
AGPAT5
AGPAT6
AGPHD1
AGPS
AGR2
AGR3
AGRN
AGT
AGTPBP1
AGTR2
AGTRAP
AGXT
AGXT2L2
AHCY
AHCYL1
AHDC1
AHNAK
AHNAK2
AHR
AHSA1
AHSA2
AHSG
AHSP
AICDA
AIDA
AIFM1
AIM2
AIMP1
AIMP2
AIP
AIPL1
AIRE
AJUBA
AK3
AK4
AK5
AKAP1
AKAP10
AKAP11
AKAP12
AKAP13
AKAP17A
AKAP2
AKAP3
AKAP4
AKAP5
AKAP6
AKAP7
AKAP8
AKAP8L
AKAP9
AKD1
AKIP1
AKIRIN1
AKIRIN2
AKR1A1
AKR1B1
AKR1C1
AKR1C3
AKT1
AKT1S1
AKT2
AKT3
AKTIP
ALAS1
ALAS2
ALB
ALDH18A1
ALDH1A2
ALDH2
ALDH3B1
ALDH7A1
ALDOA
ALDOC
ALG13
ALG2
ALG3
ALK
ALKBH3
ALKBH4
ALMS1
ALOX5
ALPI
ALPP
ALS2
ALS2CR11
ALS2CR12
ALS2CR8
ALX1
ALX4
ALYREF
AMBP
AMBRA1
AMFR
AMIGO2
AMMECR1
AMOT
AMOTL2
AMPD2
AMPH
ANAPC1
ANAPC10
ANAPC11
ANAPC13
ANAPC2
ANAPC4
ANAPC5
ANAPC7
ANG
ANGPT1
ANGPT2
ANGPT4
ANGPTL1
ANK1
ANK2
ANK3
ANKHD1
ANKHD1-EIF4EBP3
ANKLE2
ANKRA2
ANKRD10
ANKRD13A
ANKRD13B
ANKRD13D
ANKRD17
ANKRD2
ANKRD22
ANKRD24
ANKRD26P1
ANKRD27
ANKRD28
ANKRD34A
ANKRD35
ANKRD36B
ANKRD36BP1
ANKRD40
ANKRD44
ANKRD45
ANKRD5
ANKRD53
ANKRD54
ANKRD55
ANKRD7
ANKS1A
ANKS1B
ANKS3
ANKZF1
ANLN
ANP32A
ANP32B
ANTXR2
ANXA1
ANXA10
ANXA11
ANXA2
ANXA3
ANXA4
ANXA5
ANXA6
ANXA7
ANXA9
AP1B1
AP1G1
AP1G2
AP1M1
AP1M2
AP1S1
AP1S2
AP1S3
AP2A1
AP2A2
AP2B1
AP2M1
AP2S1
AP3D1
AP3M1
AP4B1
AP4S1
AP5B1
APAF1
APBA1
APBA2
APBA3
APBB1
APBB1IP
APBB2
APBB3
APC
APC2
APCS
APEH
APEX1
APEX2
APH1A
APH1B
APIP
APITD1
APLF
APLN
APLP1
APLP2
APOA1
APOA1BP
APOA2
APOB
APOBEC1
APOBEC3C
APOBEC3G
APOC1
APOC2
APOD
APOE
APOH
APOL1
APOL4
APOL5
APOL6
APOM
APP
APPBP2
APPL1
APPL2
APTX
AQP1
AQP5
AQP9
AQPEP
AR
ARAF
ARAP1
ARC
ARCN1
AREG
ARF1
ARF1P1
ARF3
ARF4
ARF5
ARF6
ARFGAP1
ARFGAP3
ARFGEF1
ARFGEF2
ARFIP1
ARFIP2
ARFRP1
ARG1
ARHGAP1
ARHGAP12
ARHGAP15
ARHGAP17
ARHGAP18
ARHGAP19
ARHGAP22
ARHGAP26
ARHGAP29
ARHGAP31
ARHGAP32
ARHGAP33
ARHGAP35
ARHGAP5
ARHGAP9
ARHGDIA
ARHGDIB
ARHGDIG
ARHGEF1
ARHGEF10L
ARHGEF11
ARHGEF12
ARHGEF15
ARHGEF16
ARHGEF2
ARHGEF3
ARHGEF4
ARHGEF40
ARHGEF5
ARHGEF6
ARHGEF7
ARID1A
ARID1B
ARID2
ARID3A
ARID3B
ARID4A
